Home,Away,Season,Round,Day,Result,bookmaker_forecast#home,bookmaker_forecast#draw,bookmaker_forecast#away,true_forecast#home,true_forecast#draw,true_forecast#away,player_forecast_-0.6_0.6_0.006#home,player_forecast_-0.6_0.6_0.006#draw,player_forecast_-0.6_0.6_0.006#away,true_rating#Home,true_rating#Away,bm#odds#0,bm#odds#1,bm#odds#2,rps#metric,betting_returns#metric,loglikelihood#metric
10,1,3,0,1,home,0.2827679435773969,0.2841352147080218,0.43309684171458135,0.2260461851775527,0.26626120600541414,0.5076926088170332,0.17788063478062466,0.24017195068577712,0.5819474145335982,801.2646356043876,956.3934461795247,3.359645326062125,3.3434785652184047,2.1935047973082824,0.5072715219755242,"[(0.0, -0.0), (-0.0, -0.0), (-1.0, 0.11362617299811939)]",-1
10,1,4,0,1,draw,0.2902151877899074,0.2856105798439712,0.4241742323661214,0.2324837774322004,0.26893142678205745,0.49858479578574216,0.18327133509753712,0.2436705652233947,0.5730580996790682,808.8912346200245,957.9477626243959,3.2734330936798663,3.3262073152856737,2.2396457104448007,0.18099198393810928,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.11665329917453438)]",-1
10,1,5,0,1,home,0.36570612340538644,0.29115056682960266,0.3431433097650109,0.2992897479792197,0.28716236387431787,0.41354788814646243,0.24036447924412785,0.2719624459995625,0.48767307475630967,892.6163496094691,984.3967338490274,2.5977142278991097,3.262916539523663,2.768522576326995,0.40743557611815917,"[(0.0, -0.0), (-0.0, -0.0), (-1.0, 0.1449166647258322)]",-1
10,1,6,0,1,away,0.32245407139613014,0.2899629206375583,0.38758300796631157,0.2606647004367183,0.27862497365187167,0.46071032591141003,0.20709650431849524,0.25733452125085643,0.5355689744306483,875.9296008695012,999.6823725253294,2.9461560087822205,3.276280973826515,2.4510878456327303,0.12929256980617015,"[(-0.0, -0.0), (-0.0, -0.0), (1.4510878456327303, 0.129241480198951)]",-1
10,1,7,0,1,draw,0.26957071395226173,0.28105479397888583,0.44937449206885244,0.2147037812164282,0.2611146789721843,0.5241815398113875,0.16842909913732895,0.23365191369965865,0.5979189871630124,796.4906275522206,962.6242407215502,3.524121689896312,3.38012380629013,2.1140496774223725,0.19293773832312738,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.10814581514902621)]",-1
10,1,8,0,1,home,0.2053647700390726,0.25643595725018176,0.5381992727107456,0.16069103411126962,0.2279340218057213,0.6113749440830091,0.12421622675179622,0.19593097302776075,0.679852800220443,849.6946255895167,1075.2105281120816,4.6259151451305565,3.704628672932827,1.7651454547962127,0.6145985237262194,"[(0.0, -0.0), (-0.0, -0.0), (-1.0, 0.07916570372441223)]",-1
10,1,9,0,1,draw,0.1805429159413139,0.24191938215481157,0.5775377019038745,0.14031531731179092,0.21113425662654106,0.648550426061668,0.10787111113093406,0.17858195345229122,0.7135469354167747,837.5479550658209,1089.660207966979,5.261906816154452,3.9269280184919872,1.644914257317383,0.2603927028296466,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.06680984241810095)]",-1
11,2,0,0,1,home,0.5386077045450659,0.2562955858080617,0.20509670964687232,0.4637484317740128,0.2779354154994069,0.25831615272658026,0.39048805608647885,0.28972233414598686,0.3197896097675343,1051.5006977766357,1025.710891505327,1.7638069266061016,3.706657674203759,4.631961193505608,0.23688510214425562,"[(0.0, -0.0), (-1.0, 0.030211440793886934), (-1.0, 0.19651039508518764)]",-1
11,2,1,0,1,home,0.5866483536572603,0.23828370701108037,0.17506793933165932,0.5125291038382502,0.26479272510186247,0.22267817105988733,0.4378547359669531,0.2832859637451704,0.2788593002878765,1098.1747437088725,1039.8202588917873,1.6193687309911415,3.9868441359938402,5.426464740641416,0.19688490361591404,"[(0.0, -0.0), (-1.0, 0.05568732332618942), (-1.0, 0.20835524376699643)]",-1
11,2,2,0,1,away,0.3424723854041142,0.291130413784779,0.3663972008111068,0.2784233656397346,0.2831879962809456,0.4383886380793198,0.22230298916848457,0.26462605594891553,0.5130709548825999,1077.7874824979847,1186.5034382748004,2.773946281476122,3.2631424097871706,2.592814568170691,0.1432592569860932,"[(-0.0, -0.0), (-0.0, -0.0), (1.5928145681706911, 0.136660447332569)]",-1
11,2,3,0,1,away,0.2857688702304112,0.28475202799855165,0.42947910177103715,0.22863703593916618,0.26735722899702896,0.5040057350638049,0.1800478578139354,0.24159735096525825,0.5783547912208064,1128.7448463378812,1281.415393516554,3.3243648940279225,3.3362361163054897,2.2119819010575785,0.10510095659491844,"[(-0.0, -0.0), (-0.0, -0.0), (1.2119819010575785, 0.11485156399035734)]",-1
11,2,4,0,1,away,0.31651674122895757,0.28939846948441583,0.3940847892866266,0.25543617035547006,0.27706144569125996,0.46750238395327,0.2026479557737182,0.2549972841859973,0.5423547600402845,1215.8671366707586,1344.1714745732609,3.0014210190316657,3.2826711270881743,2.41064873810454,0.12525267981852622,"[(-0.0, -0.0), (-0.0, -0.0), (1.4106487381045398, 0.12698403193781438)]",-1
11,2,5,0,1,away,0.2295695970369217,0.2677446575487411,0.5026857454143372,0.18082869410624036,0.24210467651721368,0.577066629376546,0.14054834117407056,0.21134136765540545,0.648110291170524,1187.341807424105,1389.1323215876457,4.138178627578508,3.548156697868225,1.889848695066866,0.07179010169343818,"[(-0.0, -0.0), (-0.0, -0.0), (0.889848695066866, 0.09056861649390013)]",-1
11,2,6,0,1,draw,0.35282311649778875,0.29130966265646047,0.3558672208457508,0.2876852654332507,0.28513011868180355,0.4271846158849458,0.23029383475563703,0.2680429707628078,0.5016631944815552,1190.7020808844939,1291.8108812951177,2.6925673392093454,3.2611345306466153,2.669534996064652,0.15235060551194765,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.14038428188529872)]",-1
11,2,7,0,1,draw,0.24358788957095445,0.27312874595234754,0.483283364476698,0.19261480172953782,0.24937053660687492,0.5580146616635873,0.15019039678486168,0.2196017689447186,0.6302078342704197,1144.17384376498,1333.025264944306,3.9000296840425457,3.478213165324405,1.965720465111944,0.20985953483110348,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.09690084026463075)]",-1
11,2,8,0,1,away,0.17844415740928077,0.24054504221919326,0.581010800371526,0.13860509599798276,0.20960319617591272,0.6517917078261045,0.10650734131383721,0.17704180216654564,0.7164508565196172,1127.0229137448691,1381.5102808968645,5.323794366778136,3.9493642905112383,1.63508148108869,0.045871965261100475,"[(-0.0, -0.0), (-0.0, -0.0), (0.63508148108869, 0.06573255099363373)]",-1
11,2,9,0,1,away,0.20611097510537502,0.2568249020598148,0.5370641228348102,0.16130786578694034,0.22840271328405004,0.6102894209290096,0.12471385020565606,0.196428070262733,0.6788580795316109,1179.261478083407,1404.0163025008358,4.609167461918556,3.699018250881077,1.7688763028622567,0.059342838757621974,"[(-0.0, -0.0), (-0.0, -0.0), (0.7688763028622567, 0.07952649456885408)]",-1
12,3,0,0,1,home,0.8810453478195174,0.07987789734701112,0.03907675483347155,0.8458435935188027,0.10211971643627654,0.05203669004492079,0.8025591876688941,0.1284545568400111,0.06898625549109481,1192.939055223217,859.2112633296101,1.0782645891623368,11.893152318130557,24.31112829221604,0.02187098891032479,"[(0.0, -0.0), (-1.0, 0.21452534226093745), (-1.0, 0.2650706475843507)]",-1
12,3,1,0,1,home,0.9137828308101877,0.05858419630794967,0.027632972881862616,0.8870267028141563,0.07602984135401294,0.03694345583183079,0.853300263302022,0.09746761234368254,0.04923212435429542,1247.4889493834278,854.0350154171912,1.0396343288237326,16.215977343212067,34.37921804727529,0.011972307407846439,"[(0.0, -0.0), (-1.0, 0.23289818480468183), (-1.0, 0.2700871234623947)]",-1
12,3,2,0,1,home,0.934781169576149,0.0446372862192813,0.020581544204569743,0.913927731190557,0.05848870922255577,0.027583559586887234,0.8872110203444739,0.07591095469769975,0.03687802495782637,1268.8172051603021,825.0565016193871,1.0162806343550452,21.282655834700872,46.15785825191243,0.007040671328262378,"[(0.0, -0.0), (-1.0, 0.24479506859954925), (-1.0, 0.27319803349472105)]",-1
12,3,3,0,1,draw,0.9250535167783065,0.0511254567908417,0.023821026430851752,0.9014177245397786,0.06669301806747496,0.03188925739274636,0.8713644708221299,0.08606448815184822,0.042571041026021904,1232.45155715899,813.6053421546308,1.0269676108130206,18.581741066618246,39.880733215156894,0.38054416727258483,"[(-0.0, -0.0), (17.581741066618246, 0.23927239268111222), (-1.0, 0.2717669665095874)]",-1
12,3,4,0,1,home,0.9025246952169333,0.06597030278423213,0.03150500199883448,0.8727612719871354,0.08517506202990088,0.0420636659829638,0.8355655776005896,0.10847788800387535,0.055956534395535065,1198.0661642351856,827.1333323504779,1.052602776449962,14.400418974991632,30.1539419053249,0.015084906505693212,"[(0.0, -0.0), (-1.0, 0.2265565794514739), (-1.0, 0.2683853403752816)]",-1
12,3,5,0,1,home,0.900178298640848,0.06750145192671295,0.03232024943243912,0.869801775122905,0.08705825772840711,0.043139967148687806,0.8319075575431225,0.1107254125430716,0.057367029913805864,1208.63572944794,842.1011885918206,1.0553464812852922,14.073771346895253,29.39333751077137,0.015773022666125083,"[(0.0, -0.0), (-1.0, 0.2252380131286782), (-1.0, 0.26802761460497004)]",-1
12,3,6,0,1,home,0.9367674975038137,0.04330677590151204,0.01992572659467429,0.9164924412011852,0.056796846731778566,0.02671071206703624,0.8904764115300362,0.07380171861305328,0.035721869856910504,1229.1569189147415,779.8874743334995,1.014125706252028,21.936521022956853,47.67705686847646,0.006635734208706019,"[(0.0, -0.0), (-1.0, 0.24592522236931869), (-1.0, 0.27348813821758733)]",-1
12,3,7,0,1,home,0.9510133158968445,0.033709196716950225,0.015277487386205338,0.9349890776882921,0.0444981116305843,0.020512810681123553,0.9141960150008437,0.05831188628467138,0.027492098714484894,1296.7492057327017,802.4192796894222,1.0,28.182220062286593,62.18300012198298,0.004059069666731213,"[(0.0, -0.0), (-1.0, 0.25405557432932113), (-1.0, 0.2755481090865197)]",-1
12,3,8,0,1,home,0.9502703557417036,0.034212107697518694,0.015517536560777758,0.9340199460388038,0.04514667387568094,0.020833380085515243,0.9129457768680451,0.05913559320889175,0.027918629923063168,1286.4158845452462,794.7249995684238,1.0,27.76794719574967,61.221057625939615,0.004178943830944572,"[(0.0, -0.0), (-1.0, 0.25363045624363956), (-1.0, 0.27544156275843146)]",-1
12,3,9,0,1,home,0.9403848720186989,0.04087885465152029,0.018736273329780787,0.9211720983254953,0.053701284338288996,0.025126617336215722,0.8964492510227383,0.06992892492908838,0.033621824048173266,1274.352678575069,814.6227014530584,1.0102246731815885,23.239398659733958,50.70378635488848,0.005926592333039094,"[(0.0, -0.0), (-1.0, 0.24798555527722543), (-1.0, 0.2740146372365191)]",-1
13,4,0,0,1,home,0.3188185780580045,0.28962952215991145,0.39155189978208405,0.2574611312486048,0.2776792255775418,0.46485964317385337,0.204369304295987,0.255912939186117,0.539717756517896,877.9916418018068,1004.526051083574,2.979751072809693,3.2800523679885165,2.426242857022829,0.4621617303235813,"[(0.0, -0.0), (-0.0, -0.0), (-1.0, 0.1278623887687429)]",-1
13,4,1,0,1,away,0.42788545167539827,0.28501571943526693,0.2870988288893348,0.3565238771223015,0.29130657692358747,0.35216954595411104,0.2910100173450003,0.2857571719695925,0.4232328106854072,937.0688599675558,985.482811159379,2.2202203797307116,3.3331494904292986,3.3089650824252828,0.20867361043249638,"[(-0.0, -0.0), (-0.0, -0.0), (2.3089650824252828, 0.1653167306557195)]",-1
13,4,2,0,1,draw,0.30773096802738187,0.28837147587461986,0.40389755609799827,0.2477313277967902,0.27456668895546676,0.47770198324774304,0.19611598825619792,0.25139097461338067,0.5524930371304214,895.644988691039,1030.76977765015,3.087112116436293,3.2943618890137647,2.3520815752831643,0.1718550184636512,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.12359403327324325)]",-1
13,4,3,0,1,draw,0.2655640299826164,0.2799975229906012,0.4544384470267824,0.21127671261939807,0.259445110418308,0.529278176962294,0.1655849149772466,0.2315908300412408,0.6028242549815126,899.4851719970612,1069.0263116204133,3.577291698963094,3.392887157904925,2.09049213642791,0.19540772323101885,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.10645186692257536)]",-1
13,4,4,0,1,draw,0.5238402138877112,0.2612251842344943,0.21493460187779456,0.4490359079765436,0.28112384022823883,0.2698402517952176,0.37646806013781386,0.29070642147545434,0.3328255183867318,1022.6090117313885,1006.7034751516575,1.8135301086365987,3.6367090821810364,4.4199490994016015,0.12625051299666268,"[(-0.0, -0.0), (2.6367090821810364, 0.022365622975646815), (-1.0, 0.19268017790457348)]",-1
13,4,5,0,1,home,0.5546598347208044,0.2506027900314205,0.19473737524777515,0.4798900063930971,0.27400903496591056,0.24610095864099235,0.40601031430774714,0.2881234056577954,0.3058662800344575,1105.6928972239143,1069.1067957371654,1.7127614810583778,3.7908596304170805,4.878365022591386,0.22318896398544927,"[(0.0, -0.0), (-1.0, 0.038729789021812566), (-1.0, 0.20057030866042647)]",-1
13,4,6,0,1,draw,0.532721818332651,0.2582965144371907,0.20898166723015835,0.45786879281564663,0.2792553860537297,0.2628758211306237,0.38487062153577034,0.29017042309112884,0.3249589553731008,1106.860641968507,1085.0148731878594,1.7832947089972297,3.677943552858159,4.545853292259047,0.12686185899925356,"[(-0.0, -0.0), (2.677943552858159, 0.027085546737231292), (-1.0, 0.19499491694194604)]",-1
13,4,7,0,1,home,0.5837744702953347,0.23944116629257176,0.17678436341209355,0.5095706996557416,0.26569508421437915,0.22473421612987918,0.43494277835775674,0.28381082726429924,0.281246394377944,1104.9408471129734,1048.5596012513568,1.6273407768575248,3.96757172005753,5.373778436419179,0.19919459904032263,"[(0.0, -0.0), (-1.0, 0.054164302287274646), (-1.0, 0.20767188456431196)]",-1
13,4,8,0,1,home,0.638290184153179,0.21591245594111758,0.14579735990570342,0.5665897449701127,0.246155963392959,0.18725429163692828,0.49198837009292073,0.27078603205320606,0.23722559785387318,1129.115803181074,1034.4573469550564,1.4883512602663116,4.399931425258201,6.515893021755857,0.15717590019898742,"[(0.0, -0.0), (-1.0, 0.08306935884738764), (-1.0, 0.22012893217089702)]",-1
13,4,9,0,1,home,0.6869432775922337,0.19236195664085748,0.12069476576690878,0.619132398244585,0.22454750153491299,0.15632010022050202,0.5463335195905181,0.2535981462889191,0.20006833412056274,1139.7238556078967,1008.7459676788656,1.382938054696148,4.938606451033681,7.871095270483253,0.12292030688245198,"[(0.0, -0.0), (-1.0, 0.10895173964381666), (-1.0, 0.2304104015270616)]",-1
14,5,0,0,1,home,0.5169356775267326,0.26342485810260885,0.21963946437065848,0.4422016874176953,0.2824728285202121,0.2753254840620926,0.3699966079504383,0.2910067312324694,0.3389966608170923,1062.468618135115,1051.1738457487832,1.837752821676488,3.6063415079451517,4.325270063474576,0.25591150501954624,"[(0.0, -0.0), (-1.0, 0.018693486359113942), (-1.0, 0.19085707392541584)]",-1
14,5,1,0,1,draw,0.5124879907984459,0.2648053535630861,0.2227066556384681,0.4378142331120424,0.2832933738839293,0.27889239300402835,0.365855674816851,0.2911463043113501,0.3429980208717989,1103.5153032069927,1095.1882442477367,1.8537019736207268,3.5875407623648217,4.265700983549351,0.12574900855883223,"[(-0.0, -0.0), (2.5875407623648217, 0.016326526516454054), (-1.0, 0.18967155514171585)]",-1
14,5,2,0,1,home,0.4525510172185233,0.2803969563108531,0.2670520264706236,0.3798066979646735,0.2905129713286744,0.32968033070665215,0.31208949214636794,0.28890995851213225,0.3990005493414998,1118.4520198054668,1150.1801486714037,2.0992108377943905,3.388053895088693,3.557359262744641,0.3162111525951303,"[(0.0, -0.0), (-0.0, -0.0), (-1.0, 0.17279137818402557)]",-1
14,5,3,0,1,draw,0.5260630502352458,0.26050257938348464,0.21343437038126958,0.4512421335579495,0.2806702145530876,0.2680876518889629,0.37856272006671365,0.29058808305501554,0.3308491968782708,1099.4107215343336,1082.0195919596613,1.8058671856447193,3.646796904077903,4.451016948689954,0.12638546204965287,"[(-0.0, -0.0), (2.646796904077903, 0.023547269499080592), (-1.0, 0.19326268229226629)]",-1
14,5,4,0,1,away,0.4732639243843769,0.2756735702405653,0.25106250537505775,0.3996205487644432,0.2888446237802176,0.3115348274553392,0.33025180481836514,0.2905501717184269,0.37919802346320797,1072.2140810375893,1090.055148581409,2.007336606600139,3.4461047505242766,3.783918266014322,0.24723067432888762,"[(-0.0, -0.0), (-1.0, -0.0046111698275947965), (2.783918266014322, 0.17882232410787813)]",-1
14,5,5,0,1,home,0.4236479014539657,0.28569275252958165,0.29065934601645266,0.3525575433763568,0.2913085409174515,0.3561339157061917,0.287446945298247,0.28508376632516946,0.42746928837658354,1043.7482290003113,1095.050906832777,2.242428197424291,3.325250611324603,3.268430941650249,0.34523092413499107,"[(0.0, -0.0), (-0.0, -0.0), (-1.0, 0.16399910946517848)]",-1
14,5,6,0,1,draw,0.5005803802918594,0.268357131627583,0.23106248808055763,0.4261250964283383,0.2853012459903106,0.2885736575813511,0.3548750008896193,0.29131225325621374,0.35381274585416694,1115.0803403080415,1114.6934199396942,1.8977971119165917,3.540058705495399,4.111441921584398,0.1255598626926363,"[(-0.0, -0.0), (2.540058705495399, 0.009983159556683274), (-1.0, 0.18645383324490838)]",-1
14,5,7,0,1,draw,0.4574964672322974,0.2793369409136165,0.2631665918540861,0.3845155538844329,0.29019635305723435,0.32528809305833273,0.31638708339849675,0.28938499060017897,0.3942279260013243,1139.7432081118382,1168.1474472149157,2.0765187669036798,3.400910731294156,3.609880696888501,0.12775822209035648,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.17425120805894578)]",-1
14,5,8,0,1,away,0.45034929406143387,0.28085484967772634,0.2687958562608398,0.37771470348799074,0.2906372253536707,0.33164807115833855,0.3101839400683153,0.28868161875536835,0.40113444117631636,1127.8779232863553,1161.0878408981346,2.109473718571893,3.3825301613630683,3.5342806738736288,0.22742701711075355,"[(-0.0, -0.0), (-0.0, -0.0), (2.5342806738736288, 0.17213736842238192)]",-1
14,5,9,0,1,draw,0.4070962074906831,0.28799224742860713,0.3049115450807098,0.3371585319292246,0.29092815420578755,0.3719133138649878,0.2736896489922517,0.2820816592857126,0.4442286917220357,1076.2724720460167,1138.936239993413,2.333600712852973,3.2986999076615895,3.115657689342448,0.1361225772572867,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.1587545761122806)]",-1
15,6,0,0,1,away,0.2203143946237084,0.26373222848613354,0.5159533768901581,0.17309701288234103,0.2369344832253769,0.5899685038922821,0.13425665694139866,0.2056219625230553,0.660121380535546,913.4377403514953,1124.076936304599,4.312019655468164,3.6021384472165443,1.8412516373591765,0.06677116295107176,"[(-0.0, -0.0), (-0.0, -0.0), (0.8412516373591765, 0.08628047378200798)]",-1
15,6,1,0,1,away,0.2700290330896393,0.2811720444149951,0.44879892249536557,0.21509628673961934,0.26130244552560056,0.5236012677347801,0.16875518785229116,0.23388524639468677,0.5973595657530221,966.8357548527126,1132.5816346555118,3.518140213036412,3.378714274303352,2.1167608752666065,0.09529881635882852,"[(-0.0, -0.0), (-0.0, -0.0), (1.1167608752666065, 0.10833867778097783)]",-1
15,6,2,0,1,draw,0.4996675104809827,0.2686205963464492,0.23171189317256813,0.4252323960678347,0.2854437230649539,0.2893238808672114,0.35403947925738877,0.2913124945658407,0.35464802617677055,1038.6713197655388,1038.892979477556,1.9012643009058658,3.53658659433081,4.09991902872454,0.12555958767196113,"[(-0.0, -0.0), (2.53658659433081, 0.00949644442739217), (-1.0, 0.18620448463191175)]",-1
15,6,3,0,1,home,0.49378381130419613,0.2702879385227285,0.2359282501730754,0.41949031750632426,0.28632252753305276,0.294187154960623,0.34867555807131567,0.2912714065471632,0.3600530353815211,1018.7713684142074,1022.9157077421098,1.9239188856573333,3.514770230563265,4.026647929203418,0.2769308584705795,"[(0.0, -0.0), (-1.0, 0.006357896112804573), (-1.0, 0.18458809832043754)]",-1
15,6,4,0,1,draw,0.4891852729490712,0.2715535488482909,0.23926117820263787,0.4150164289014906,0.286961485051851,0.2980220860466584,0.3445087069089664,0.2911878873850644,0.3643034057059692,1000.0564961736685,1007.2674388542773,1.942004497136413,3.498389190747558,3.9705563900358913,0.12570161027252805,"[(-0.0, -0.0), (2.498389190747558, 0.003902957466262569), (-1.0, 0.1833134981243858)]",-1
15,6,5,0,1,away,0.29796529432638885,0.2869523660732395,0.41508233960037166,0.23921176829814095,0.27153512044637895,0.4892531112554801,0.18892570395045505,0.24717418111058231,0.5639001149389626,961.067795477775,1103.9020993701217,3.1882907777822522,3.3106540050536797,2.2887025280686,0.1129380156817125,"[(-0.0, -0.0), (-0.0, -0.0), (1.2887025280686002, 0.11975483259584552)]",-1
15,6,6,0,1,away,0.2398402364789286,0.2717687752952603,0.4883909882258111,0.18945495786353705,0.24749357978143938,0.5630514623550236,0.1475992931833544,0.21744058215202988,0.6349601246646157,937.813574529859,1130.0728421977883,3.960970077193295,3.4956186521718053,1.945162836544315,0.07751983096654935,"[(-0.0, -0.0), (-0.0, -0.0), (0.945162836544315, 0.09522677963492221)]",-1
15,6,7,0,1,away,0.23596232551720242,0.27030111046278016,0.4937365640200174,0.18619216987739262,0.2455013533570235,0.5683064767655839,0.14492845394439935,0.2151681352751147,0.639903410780486,933.3718174230636,1129.1959749993605,4.026066440554477,3.5145989536391964,1.9241029918162682,0.07533690516512066,"[(-0.0, -0.0), (-0.0, -0.0), (0.9241029918162682, 0.09348019221322246)]",-1
15,6,8,0,1,away,0.16837507809698038,0.23361320018673515,0.5980117217162845,0.13042713356956337,0.20200897292361497,0.6675638935068217,0.10000334370639108,0.1694914225919273,0.7305052337016816,965.6961995304102,1231.8941037962584,5.64216516326021,4.066551030680766,1.5885976235942576,0.04131404890732191,"[(-0.0, -0.0), (-0.0, -0.0), (0.5885976235942576, 0.060490414822266914)]",-1
15,6,9,0,1,draw,0.25930136079786004,0.2782271999178396,0.46247143928430035,0.20593529917337172,0.2567335737893087,0.5373311270373196,0.16116262500591616,0.2282925575291942,0.6105448174648896,971.9198738587517,1146.8536917489994,3.6636907615019356,3.4144756525621314,2.05418090567966,0.19936918291601646,"[(-0.0, -0.0), (0.0, -0.0), (-1.0, 0.1037753411873934)]",-1
